Date,Open,High,Low,Close,Adj Close,Volume
2016-08-15,117.500000,117.889999,117.500000,117.580002,107.207565,120000
2016-08-16,117.000000,117.709999,116.800003,117.279999,106.934013,221500
2016-08-17,118.529999,119.220001,118.519997,119.199997,108.684639,537100
2016-08-18,118.250000,119.160004,118.250000,118.940002,108.447578,775200
2016-08-19,119.470001,119.849998,119.400002,119.620003,109.067596,356800
2016-08-22,120.309998,120.760002,120.199997,120.580002,109.942909,332200
2016-08-23,120.269997,120.400002,119.800003,119.800003,109.231720,169900
2016-08-24,121.580002,121.769997,120.730003,120.900002,110.234673,368500
2016-08-25,120.760002,120.959999,120.209999,120.290001,109.678490,354300
2016-08-26,118.269997,119.309998,117.970001,118.620003,108.155800,405500
2016-08-29,120.019997,120.440002,120.010002,120.339996,109.724075,205400
2016-08-30,121.230003,121.410004,120.940002,121.239998,110.544678,169500
2016-08-31,121.190002,121.370003,120.040001,120.629997,109.988487,395300
2016-09-01,121.589996,122.000000,120.570000,121.019997,110.344093,341000
2016-09-02,121.519997,122.089996,121.519997,122.080002,111.310577,339000
2016-09-06,120.510002,120.750000,120.080002,120.669998,110.024971,291900
2016-09-07,121.370003,121.800003,120.589996,120.739998,110.088791,268700
2016-09-08,120.779999,121.269997,120.650002,121.010002,110.334961,163700
2016-09-09,120.000000,120.150002,118.639999,118.660004,108.192276,370600
