-5.5847
14.146
9.9013
15.416
12.159
11.052
-15.18
-21.727
-35.884
-34.019
-16.504
-6.731
-4.8216
4.8076
19.731
24.37
26.296
-8.2653
-25.363
-41.432
-44.533
-49.124
-37.551
-30.366
-9.0651
0.80511
11.898
14.734
18.236
11.714
-12.605
-31.703
-43.314
-32.461
-24.157
9.638
11.085
17.941
15.571
7.8799
-13.306
-21.145
-42.025
-55.198
-47.611
-36.551
-17.073
-6.641
14.241
15.002
18.214
-1.0629
-8.7465
-22.549
-25.193
-34.29
-22.674
-16.114
-4.7321
6.6745
10.951
7.1749
-3.7037
-0.32861
-16.751
-24.915
-34.069
-24.966
-30.28
-10.679
-10.175
-4.7519
-7.7779
-11.654
-9.8883
-18.185
-30.135
-25.291
-22.684
-26.181
-17.307
-22.037
-8.5474
-11.964
-1.4831
-6.0118
0.53307
-11.552
-11.891
-14.817
-13.245
-10.074
-17.999
-11.762
-9.524
-5.6837
-2.415
15.358
9.797
14.965
7.8446
11.217
-6.814
-13.877
-26.881
-29.354
-23.948
-15.308
-8.4215
-9.0668
-1.822
-15.246
-13.979
-30.138
-43.22
-53.031
-34.773
-37.206
-23.822
-13.705
-10.244
-11.619
-11.209
-18.268
-25.055
-24.509
-29.365
-22.323
-19.917
-8.9096
-19.211
-17.938
-24.672
-7.8541
-11.418
-13.69
-21.714
-24.921
-31.303
-28.567
-27.042
-33.421
-23.253
-29.188
-18.365
-29.172
-31.708
-40.211
-34.189
-46.23
-43.079
-49.441
-51.459
-47.496
-31.263
-19.847
-19.659
-7.6301
-9.6928
-1.3696
-3.7737
0.33046
-8.7773
-4.3677
-18.196
-13.73
-11.313
2.7993
13.975
27.768
33.125
26.251
18.089
0.66242
-13.367
-18.75
-17.199
-16.204
-3.5127
11.32
25.322
40.344
40.966
48.165
42.458
40.489
23.365
20.239
14.281
19.498
19.81
36.589
40.602
50.13
59.998
59.778
50.714
40.56
42.045
31.748
32.438
23.502
35.026
29.605
47.207
52.956
62.298
57.342
49.759
39.732
30.677
28.653
24.496
22.454
17.945
26.263
25.132
42.902
34.594
33.91
26.773
30.722
23.127
29.406
20.829
21.492
32.437
24.456
24.152
26.545
31.53
29.068
39.734
36.803
48.463
41.018
38.367
25
21.039
4.0594
3.9061
7.5253
10.453
24.709
33.171
42.06
41.377
46.091
29.19
23.008
2.8161
5.7392
-7.4146
-7.4594
-13.939
-9.2654
2.1884
17.388
24.706
27.176
29.467
18.724
21.256
17.061
20.833
9.1882
23.916
27.381
46.723
51.308
57.727
61.393
72.438
70.42
65.024
68.612
61.028
51.669
44.896
59.494
50.894
59.311
55.787
44.31
26.581
34.333
26.935
30.607
34.456
26.4
35.479
38.094
36.491
40.369
50.143
47.085
54.926
44.901
44.37
36.637
42.802
30.971
29.231
25.313
23.792
25.309
27.726
30.891
22.365
23.511
16.257
20.283
16.253
30.296
30.739
30.566
27.667
37.754
33.895
39.837
40.465
38.76
43.111
43.587
47.662
41.191
47.652
24.555
32.822
20.061
20.817
11.999
13.384
12.733
22.963
27.156
32.899
40.548
28.086
30.632
32.462
34.516
4.7858
-0.011799
0.47169
13.662
23.135
41.933
35.905
33.695
25.169
20.779
14.819
2.6581
-0.91267
-4.96
4.9737
11.388
24.247
29.204
50.973
40.243
39.978
40.55
35.479
27.526
40.895
35.582
31.512
28.859
17.835
19.445
19.819
33.587
23.473
34.933
24.281
23.75
-4.3957
-20.688
-18.341
-11.737
-15.191
0.49948
24.783
22.927
29.458
34.473
29.526
14.217
18.659
-19.434
-45.096
-58.669
-33.643
